timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,flags,duration,action
2025-06-01 00:40:28,61.206.206.238,24.89.1.109,15126,443,6,1144,6523,0,0.26,allow
2025-06-01 00:09:32,40.255.90.143,215.11.5.59,37850,52592,17,12253,536,64,2.58,flagged
2025-06-01 03:20:05,115.92.88.21,45.74.166.33,53910,47321,17,15389,9301,32,1.29,flagged
2025-06-01 15:22:47,24.105.4.67,144.56.88.121,42633,21,6,757,7921,2,0.56,allow
2025-06-01 09:18:03,85.132.79.9,27.60.64.214,49473,21,17,972,3220,32,0.38,allow
2025-06-01 17:42:16,49.179.141.13,208.30.25.117,63317,56925,6,49968,9556,2,1.98,flagged
2025-06-01 11:28:49,75.2.109.140,26.2.84.204,11645,80,6,137,7111,32,0.15,allow
2025-06-01 14:22:53,127.31.247.145,101.71.229.100,38018,25,6,116,2456,1,0.11,allow
2025-06-01 02:42:39,232.63.58.139,47.58.178.227,33305,25,17,967,4646,1,0.87,allow
2025-06-01 08:30:08,235.208.97.123,182.100.129.32,1765,22,6,1798,8786,16,0.78,allow
2025-06-01 20:01:19,205.125.159.10,35.151.168.108,59374,443,6,668,3861,2,1.4,allow
2025-06-01 13:50:43,108.35.80.4,228.176.92.19,2025,80,6,383,3953,32,1.82,allow
2025-06-01 04:58:07,65.225.65.200,238.208.177.35,47339,21,17,509,3065,16,0.91,flagged
2025-06-01 11:48:38,106.64.186.115,140.119.3.144,16477,21,17,1015,585,64,1.68,allow
2025-06-01 05:16:27,154.214.122.12,62.177.169.170,8393,21556,6,13570,9254,32,0.66,flagged
2025-06-01 04:18:44,229.162.67.80,113.241.238.83,8720,53,6,1603,3788,24,1.27,allow
2025-06-01 16:21:49,134.198.171.55,8.186.218.107,59420,16321,17,46195,4479,1,1.99,flagged
2025-06-01 00:38:48,29.207.254.194,182.191.147.71,19963,443,6,437,834,16,1.09,flagged
2025-06-01 12:01:13,215.31.126.89,228.204.75.58,38919,25,17,359,5239,1,1.55,allow
2025-06-01 08:26:53,166.214.240.254,223.228.50.67,40368,25,17,653,9422,24,0.42,allow
2025-06-01 21:20:27,203.255.143.68,92.106.103.109,12138,21,6,840,670,64,1.51,allow
2025-06-01 02:55:54,207.57.220.234,150.113.69.68,41117,25,17,1122,7704,16,0.65,allow
2025-06-01 11:56:32,36.57.91.67,132.13.220.184,42497,443,6,716,7055,0,0.4,allow
2025-06-01 21:27:44,143.66.159.185,223.230.52.25,25600,443,6,448,2156,24,1.62,allow
2025-06-01 21:21:20,15.58.39.104,90.117.99.88,22401,36200,6,31483,4120,0,0.14,flagged
2025-06-01 02:54:21,154.236.236.194,231.130.69.84,49997,21,6,1626,6357,16,0.24,allow
2025-06-01 05:50:25,105.8.133.18,123.172.184.3,6343,22,6,871,8414,2,1.57,flagged
2025-06-01 12:28:14,158.85.230.94,233.88.237.41,2359,21,17,1286,3955,24,0.26,allow
2025-06-01 02:39:02,61.16.187.251,133.240.227.22,20820,443,6,1481,5258,0,1.86,flagged
2025-06-01 06:47:09,241.250.227.160,125.253.210.154,27906,21,6,306,1965,16,0.22,allow
2025-06-01 02:17:55,148.91.37.196,146.79.195.187,2748,443,6,393,9612,24,1.35,flagged
2025-06-01 20:35:50,225.231.58.161,224.13.83.229,36240,23888,17,8554,3277,32,2.08,flagged
2025-06-01 22:18:47,121.61.208.177,127.153.111.24,6749,53,6,1093,1700,1,1.58,allow
2025-06-01 19:34:37,237.60.15.230,32.94.34.65,26343,53999,6,2878,1800,48,2.57,flagged
2025-06-01 16:19:18,2.237.78.200,237.11.171.40,61733,21,6,1877,7309,1,1.44,allow
2025-06-01 06:27:08,229.32.222.122,97.133.1.187,26009,22,6,434,2474,2,1.72,allow
2025-06-01 19:31:25,131.50.57.169,180.246.238.195,43548,14291,6,8832,1590,1,1.44,flagged
2025-06-01 08:34:49,81.11.137.83,211.214.232.105,56169,25,6,1143,7315,1,1.96,allow
2025-06-01 02:14:11,234.195.200.89,191.215.212.101,39641,21,17,725,5035,0,1.66,flagged
2025-06-01 12:00:02,232.161.203.55,184.212.97.166,63284,64567,17,7044,823,32,1.52,flagged
2025-06-01 03:16:13,36.207.105.210,224.27.139.123,14043,53,17,1641,9540,64,1.66,flagged
2025-06-01 04:36:59,161.78.55.114,192.181.161.250,61106,25,17,1867,1335,64,1.64,flagged
2025-06-01 12:59:52,122.71.163.42,61.112.147.158,54312,22,6,562,2141,2,1.09,allow
2025-06-01 23:18:29,121.153.56.190,165.115.65.215,36633,53,6,1881,6301,16,1.47,flagged
2025-06-01 14:33:39,109.39.30.232,153.110.218.22,62860,23310,17,19752,1219,24,0.13,flagged
2025-06-01 19:12:41,244.175.25.158,157.201.112.89,35957,21,6,1247,5091,48,0.29,allow
2025-06-01 08:20:24,248.117.96.14,179.128.140.103,62427,22,6,1387,1938,48,0.42,allow
2025-06-01 13:47:11,252.196.182.15,169.115.150.111,52836,25,17,908,7039,32,1.16,allow
2025-06-01 13:20:07,124.32.181.11,222.167.38.196,25142,22,6,1786,2341,64,1.8,allow
2025-06-01 11:10:48,156.60.30.49,164.1.125.67,7411,22,6,1330,2239,64,0.68,allow
2025-06-01 08:53:18,21.217.123.15,14.156.109.16,20810,25,17,449,4699,18,1.76,allow
2025-06-01 21:38:46,17.24.155.27,206.94.127.145,44212,443,6,776,288,48,0.83,allow
2025-06-01 18:54:40,112.190.234.39,7.27.204.247,31935,27295,17,37900,8552,1,1.2,flagged
2025-06-01 16:01:14,221.208.4.52,42.130.240.31,9554,21,17,1435,5712,1,1.34,allow
2025-06-01 23:49:01,191.198.177.149,253.191.169.74,54105,25,17,1282,9023,1,1.03,flagged
2025-06-01 20:46:30,152.135.94.50,214.112.30.243,16267,44984,17,2520,3531,2,2.35,flagged
2025-06-01 01:58:14,92.78.241.120,21.75.185.238,44398,37912,6,41054,395,18,0.62,flagged
2025-06-01 11:23:35,32.174.171.210,2.2.179.19,15183,53,17,684,4693,64,1.95,allow
2025-06-01 12:08:33,122.232.106.125,203.68.56.130,38422,80,6,1019,377,48,1.95,allow
2025-06-01 06:41:18,161.184.175.56,128.113.238.91,21226,21,6,724,1902,18,0.45,allow
2025-06-01 09:50:48,105.12.29.23,37.100.61.101,19778,21,6,1990,7584,16,0.21,allow
2025-06-01 10:34:02,178.108.84.5,51.152.25.233,40507,3248,17,13476,6227,16,1.72,flagged
2025-06-01 00:59:09,179.75.164.254,188.66.193.251,53436,80,6,1441,2262,18,0.42,flagged
2025-06-01 02:32:14,47.152.229.100,13.96.244.126,55066,443,6,971,5732,18,0.77,flagged
2025-06-01 05:46:02,133.145.98.175,154.216.56.163,56834,53,17,584,6167,1,1.8,allow
2025-06-01 14:44:58,210.94.54.28,40.73.125.22,43514,443,6,327,7627,48,1.15,allow
2025-06-01 11:36:34,131.16.196.242,71.50.26.22,5566,65401,6,17603,9313,32,2.51,flagged
2025-06-01 10:57:25,12.36.140.75,217.108.164.139,53192,21,6,591,9377,64,0.69,allow
2025-06-01 17:33:46,50.241.41.167,137.188.42.189,31780,80,6,300,5857,32,0.51,allow
2025-06-01 00:08:39,228.87.20.172,110.154.213.103,15806,52775,6,10486,4300,18,1.32,flagged
2025-06-01 10:05:22,93.39.235.131,109.5.12.214,47056,80,6,808,7555,1,1.04,allow
2025-06-01 00:12:06,14.216.187.251,87.99.248.67,42325,30279,6,14838,4240,48,1.56,flagged
2025-06-01 18:24:34,227.56.211.95,218.50.15.171,63423,53,6,1849,3637,0,0.54,allow
2025-06-01 21:10:08,107.67.71.169,229.18.97.175,42423,21,6,1828,7388,2,1.05,allow
2025-06-01 00:36:21,127.209.155.240,89.5.171.161,21374,18282,17,29610,9243,2,1.96,flagged
2025-06-01 21:08:17,18.172.103.12,75.232.221.202,26047,53,6,1089,8648,18,1.78,allow
2025-06-01 07:09:52,29.85.217.79,41.240.230.248,38490,80,6,827,6749,32,1.23,allow
2025-06-01 12:51:28,233.164.64.16,82.71.98.21,18208,443,6,1901,6972,32,0.13,allow
2025-06-01 04:22:54,224.242.51.79,169.68.24.10,27782,80,6,1895,4959,1,1.17,flagged
2025-06-01 14:19:40,252.243.93.101,131.204.237.27,30662,22,6,1192,2770,0,0.49,allow
2025-06-01 19:25:35,158.153.96.118,63.238.107.156,42746,32862,17,2281,2615,48,2.77,flagged
2025-06-01 19:18:08,168.43.209.40,100.30.9.201,34613,14955,6,28506,3921,64,2.28,flagged
2025-06-01 01:51:46,11.204.133.52,23.51.119.6,57689,443,6,1332,7811,0,0.95,flagged
2025-06-01 17:56:21,204.237.189.211,143.145.153.83,20838,53,6,865,9469,0,1.31,allow
2025-06-01 12:24:56,168.49.186.107,94.144.219.181,51656,53,17,1659,5317,24,0.33,allow
2025-06-01 15:03:27,131.235.157.194,189.42.163.105,23198,443,6,1716,3659,48,0.43,allow
2025-06-01 18:24:34,175.198.227.57,224.183.31.236,5144,53,17,183,7097,48,0.82,allow
2025-06-01 23:54:55,189.142.148.96,48.9.177.250,64255,21,6,1216,7271,32,1.21,flagged
2025-06-01 08:02:03,165.55.17.28,58.21.107.109,54488,22,6,356,4008,2,1.95,allow
2025-06-01 08:30:52,165.187.241.81,28.21.21.241,23214,2709,6,44803,601,16,1.79,flagged
2025-06-01 00:32:28,68.114.178.55,101.58.100.142,40352,443,6,349,5861,48,0.62,flagged
2025-06-01 23:54:12,193.8.117.234,140.165.46.13,1804,80,6,501,2307,48,1.14,flagged
2025-06-01 02:38:17,120.25.236.100,14.145.82.71,20995,22,6,1486,290,2,1.96,flagged
2025-06-01 04:45:06,229.231.33.2,162.227.59.24,64647,21,6,581,3811,2,1.96,flagged
2025-06-01 21:23:13,208.212.122.174,97.215.61.142,1740,80,6,468,2109,48,0.59,allow
2025-06-01 11:45:43,4.46.210.186,145.75.148.42,61007,25,17,1190,1742,16,0.67,allow
2025-06-01 01:26:48,5.187.226.121,26.133.136.118,48050,53751,6,41731,3189,18,1.05,flagged
2025-06-01 01:16:54,77.15.53.24,172.26.73.191,15919,20297,17,48074,9419,24,0.65,flagged
2025-06-01 00:47:12,67.50.61.199,230.129.22.118,46109,21145,17,3391,3678,48,0.94,flagged
2025-06-01 07:38:55,210.96.35.193,7.111.98.42,46916,22,6,1202,1063,64,1.85,allow
2025-06-01 21:01:02,97.187.82.113,107.251.216.94,23432,53,17,348,2915,18,1.47,allow
2025-06-01 22:39:10,62.25.63.157,95.132.214.122,23621,53,17,460,7190,48,0.19,allow
2025-06-01 00:14:17,250.12.226.163,178.8.90.146,25318,21,6,1532,4695,1,1.41,allow
2025-06-01 06:05:18,150.108.91.204,8.133.88.98,42000,443,6,1800,5894,32,0.29,allow
2025-06-01 16:54:20,69.56.27.141,170.211.87.36,40847,25,17,1924,996,64,0.51,allow
2025-06-01 20:48:41,134.150.26.26,94.243.118.224,16808,80,6,1048,3277,16,0.56,allow
2025-06-01 19:55:30,95.86.53.243,170.125.212.24,17551,80,6,877,2356,64,0.43,allow
2025-06-01 20:51:16,181.175.81.81,221.214.228.136,50091,443,6,1648,3433,16,0.97,allow
2025-06-01 21:44:30,178.15.210.62,47.185.252.212,30315,19371,6,3096,2787,24,2.81,flagged
2025-06-01 06:39:52,120.136.251.248,251.38.167.214,25733,21,6,1451,2344,48,1.92,allow
2025-06-01 13:30:49,10.38.238.173,52.133.128.66,57962,58735,17,10733,1168,24,1.49,flagged
2025-06-01 00:32:14,136.156.249.80,142.124.13.57,38218,80,6,412,4296,16,1.78,flagged
2025-06-01 03:27:37,155.73.207.217,64.69.169.98,12151,18959,17,16655,257,24,0.86,flagged
2025-06-01 05:45:27,148.207.114.149,130.212.70.225,53781,21,17,1508,6096,48,1.42,allow
2025-06-01 17:16:25,242.20.143.4,83.133.218.70,60469,80,6,569,7861,0,1.43,allow
2025-06-01 19:48:46,164.127.49.226,109.35.174.96,32462,53,6,1350,1405,0,0.15,allow
2025-06-01 19:19:41,1.219.163.141,129.151.238.34,58327,80,6,199,7951,1,1.56,allow
2025-06-01 06:03:03,133.230.122.110,183.177.130.47,39090,21,17,345,2672,2,1.71,allow
2025-06-01 21:02:00,222.21.133.178,46.40.198.101,38240,443,6,1421,5796,1,0.81,allow
2025-06-01 09:48:04,235.120.94.156,122.30.6.29,56556,39730,6,48263,4746,64,1.07,flagged
2025-06-01 09:19:05,203.88.146.140,29.187.25.35,27549,80,6,459,8398,24,0.61,allow
2025-06-01 13:44:47,94.181.72.38,158.90.91.192,21469,80,6,464,4762,1,0.43,allow
2025-06-01 18:06:29,91.199.38.221,103.201.217.37,1586,25,6,328,8999,64,1.58,allow
2025-06-01 21:12:54,218.75.74.135,220.68.178.20,34131,80,6,214,8205,32,1.24,allow
2025-06-01 05:55:38,214.96.237.1,90.251.119.9,63010,443,6,288,2998,2,0.21,flagged
2025-06-01 14:11:12,182.172.21.119,103.90.44.42,4356,26661,17,41260,8606,24,0.51,flagged
2025-06-01 02:17:07,203.69.42.44,151.231.253.220,36514,53,17,246,3894,16,0.59,allow
2025-06-01 10:32:02,55.249.190.128,120.179.175.44,1327,21,17,1118,6251,48,1.13,allow
2025-06-01 04:51:55,81.89.250.86,249.164.183.204,28657,13463,17,35730,8351,0,0.38,flagged
2025-06-01 02:59:08,171.96.7.200,154.195.33.155,43538,25,6,1398,8471,32,1.36,flagged
2025-06-01 14:43:46,122.184.162.248,86.248.208.231,46069,443,6,438,305,1,1.5,allow
2025-06-01 12:46:53,72.166.35.197,231.4.60.109,56714,21,17,1051,2758,16,1.39,allow
2025-06-01 00:03:56,205.108.103.251,191.124.170.190,45244,80,6,576,1798,1,0.69,flagged
2025-06-01 07:25:04,14.85.101.185,197.117.59.246,27104,21,17,1738,1765,2,0.96,allow
2025-06-01 18:37:49,234.219.75.110,91.244.141.180,1472,55145,17,39065,5570,1,1.4,flagged
2025-06-01 22:59:32,45.109.102.138,64.231.104.171,14873,53,6,517,9234,48,0.99,allow
2025-06-01 06:43:45,254.124.94.58,121.103.129.123,32446,25,17,885,8042,24,1.97,allow
2025-06-01 07:13:36,208.77.92.85,7.47.124.195,50814,53,17,1486,4258,64,1.36,allow
2025-06-01 04:40:44,65.235.75.156,213.51.104.28,34563,21,17,1693,3558,1,1.05,flagged
2025-06-01 02:13:07,169.160.90.166,68.64.242.204,37093,53,17,734,3525,64,0.12,flagged
2025-06-01 08:12:48,248.230.243.120,118.115.135.167,7708,21,6,1707,3361,2,0.65,allow
2025-06-01 22:16:41,223.12.227.160,149.31.205.222,3916,53,17,237,8587,2,1.61,allow
2025-06-01 21:46:40,100.31.74.91,227.17.113.12,31922,80,6,318,8788,18,1.32,allow
2025-06-01 11:15:13,127.85.142.146,45.108.48.57,16583,443,6,696,2851,0,1.67,allow
2025-06-01 01:48:06,164.193.32.15,156.149.103.238,31066,53,17,1536,3065,48,0.61,allow
2025-06-01 03:12:02,196.223.223.168,49.248.201.122,57668,33627,6,8413,2862,2,1.11,flagged
2025-06-01 00:39:56,114.105.244.217,89.201.224.9,26978,53,6,443,6573,24,0.4,flagged
2025-06-01 04:22:21,100.218.83.185,128.95.228.153,18818,21,17,913,3798,24,1.19,flagged
2025-06-01 17:00:34,161.252.50.94,37.204.155.22,36962,53,17,1578,9858,24,1.35,allow
2025-06-01 07:52:14,86.96.85.214,187.98.106.181,41067,53,6,860,7192,2,0.75,allow
2025-06-01 05:51:32,68.254.100.25,107.173.49.194,44683,50210,17,32627,2329,1,2.07,flagged
2025-06-01 02:28:12,195.109.174.129,244.225.5.75,29158,80,6,1884,9941,0,1.3,flagged
2025-06-01 03:41:47,128.71.139.37,180.72.223.199,52906,52593,17,30522,6128,0,0.76,flagged
2025-06-01 18:08:28,200.24.20.194,101.211.121.132,49064,53,6,1319,7401,0,0.86,allow
2025-06-01 02:23:06,49.206.123.34,116.191.16.90,8478,443,6,556,6167,18,1.67,allow
2025-06-01 01:31:18,141.49.53.135,82.40.6.203,7926,80,6,1767,9721,48,1.93,flagged
2025-06-01 19:55:52,151.137.48.169,48.190.160.54,35466,53,17,586,5192,48,1.02,allow
2025-06-01 07:07:24,170.14.82.104,38.72.218.246,64508,22,6,943,1862,32,0.49,allow
2025-06-01 13:09:34,246.2.133.8,196.239.143.1,2904,25,6,1340,913,32,0.33,allow
2025-06-01 13:34:48,82.83.45.12,251.142.227.239,50375,21464,17,27000,7672,32,1.15,flagged
2025-06-01 05:47:47,136.154.237.41,5.191.164.10,10174,443,6,1650,9727,64,1.0,allow
2025-06-01 13:58:13,244.70.38.183,121.251.148.111,20687,22,6,489,7158,1,0.29,allow
2025-06-01 22:14:42,122.189.57.151,207.34.91.205,15227,63467,17,28152,8986,48,2.99,flagged
2025-06-01 09:53:02,237.209.2.95,14.88.245.55,28976,22,6,624,3826,2,1.09,allow
2025-06-01 13:38:39,211.90.75.204,202.228.107.48,11919,64340,17,18940,5502,0,2.95,flagged
2025-06-01 21:35:20,160.135.185.65,203.71.37.86,18809,21,17,345,4487,0,1.18,allow
2025-06-01 21:11:32,26.151.80.7,200.234.29.90,2859,59082,6,16593,2889,1,0.86,flagged
2025-06-01 19:57:54,220.231.228.46,14.246.38.63,36380,80,6,1805,6038,1,1.27,allow
2025-06-01 10:26:42,54.226.167.230,115.209.97.12,60738,21,6,943,4015,18,1.92,allow
2025-06-01 00:00:13,79.201.182.201,193.66.169.106,19957,53,6,1039,8094,48,0.49,flagged
2025-06-01 11:05:53,36.117.233.121,215.167.126.63,36293,14210,6,42662,3375,48,2.47,flagged
2025-06-01 02:13:59,86.55.183.103,181.212.201.207,44284,22,6,1129,990,0,1.96,flagged
2025-06-01 08:10:17,159.154.151.179,212.232.40.1,61381,25,6,128,970,1,1.12,allow
2025-06-01 17:41:27,65.182.218.183,228.43.222.43,12235,22,6,1820,8099,16,1.66,allow
2025-06-01 14:10:48,110.55.52.252,228.217.243.171,39215,53,6,1242,1027,24,1.22,allow
2025-06-01 21:41:41,40.172.108.174,184.183.185.38,61519,53,17,837,8685,18,0.34,allow
2025-06-01 12:57:24,96.51.46.71,245.234.115.164,44569,25,6,1968,6751,48,1.74,allow
2025-06-01 15:29:36,142.241.241.204,124.233.83.148,6579,53,6,490,2015,32,0.41,allow
2025-06-01 01:14:51,206.192.5.62,245.181.51.148,61103,21,6,1861,9649,2,1.16,flagged
2025-06-01 11:15:52,101.78.43.242,96.98.32.104,64686,53,6,1196,8938,64,0.44,allow
2025-06-01 12:11:57,156.30.111.123,236.32.48.162,29286,64194,6,35177,9151,1,1.91,flagged
2025-06-01 23:36:13,124.219.99.11,182.93.80.219,40251,53,17,1331,3381,24,1.75,flagged
2025-06-01 17:36:44,105.215.91.36,230.53.24.201,17840,25,6,1551,5252,2,0.93,allow
2025-06-01 10:55:51,84.225.145.188,76.122.44.234,31226,34663,17,30280,610,32,2.11,flagged
2025-06-01 00:39:52,139.35.134.145,93.128.197.54,35740,25,6,1474,5947,2,0.18,flagged
2025-06-01 18:51:08,169.53.150.61,243.145.135.209,53729,80,6,271,8610,32,0.84,allow
2025-06-01 10:14:25,120.21.75.125,86.33.186.234,39458,21,17,854,9909,64,1.55,allow
2025-06-01 09:30:46,202.194.13.195,45.111.38.254,20611,80,6,413,9042,24,0.92,allow
2025-06-01 21:07:34,33.211.149.21,244.126.90.212,58548,22,6,1421,3600,64,0.4,allow
2025-06-01 07:21:43,213.31.169.57,70.48.174.198,54027,22,6,474,1600,24,1.42,allow
2025-06-01 17:56:01,60.32.64.110,25.129.143.12,15461,25,6,760,4026,2,0.92,allow
2025-06-01 19:41:36,219.128.2.16,177.237.147.169,35018,21,6,109,3563,64,1.7,allow
2025-06-01 19:46:34,219.197.72.204,242.208.222.155,51517,9154,17,42682,5173,32,0.3,flagged
2025-06-01 22:21:03,158.239.204.253,206.221.211.156,19013,53,17,529,2847,16,1.28,allow
2025-06-01 01:31:56,138.139.134.248,93.92.145.48,29106,53,6,535,5450,24,0.92,allow
2025-06-01 18:58:47,113.211.106.165,196.25.195.191,35540,21,17,1967,9860,18,1.14,allow
2025-06-01 12:35:21,130.32.208.163,76.108.149.244,50658,49977,6,12879,5661,24,0.44,flagged
2025-06-01 21:47:33,232.247.56.42,8.120.223.165,26074,443,6,1392,7998,64,0.51,allow
2025-06-01 12:15:45,34.18.118.187,59.223.44.128,3637,80,6,192,1639,24,0.2,allow
2025-06-01 19:25:22,212.148.40.211,210.232.1.115,52427,80,6,1919,9617,2,1.15,allow
2025-06-01 18:30:13,221.123.153.122,51.5.20.207,44689,25,17,1507,1496,1,1.85,allow
2025-06-01 10:51:27,158.70.225.208,242.30.190.1,44493,25,17,225,6525,1,1.11,allow
2025-06-01 23:58:46,210.29.253.214,132.63.254.123,29578,443,6,1918,6780,64,0.74,flagged
2025-06-01 08:02:38,240.182.148.56,130.145.114.94,52551,25,17,1752,4079,32,1.12,allow
2025-06-01 21:13:04,100.59.211.140,107.94.179.216,55173,56190,6,26065,4188,24,1.99,flagged
2025-06-01 15:53:51,228.117.147.121,7.142.155.75,18717,80,6,1832,3373,18,1.11,allow
2025-06-01 12:20:16,91.192.171.252,27.103.12.15,57501,53,6,889,5326,1,0.85,allow
2025-06-01 06:34:35,82.240.160.113,44.127.68.223,51913,80,6,1258,8927,0,0.3,allow
2025-06-01 03:39:27,225.216.174.123,19.166.105.62,33538,56937,6,49170,2725,24,0.11,flagged
2025-06-01 03:14:28,59.163.178.138,140.180.211.239,19027,1946,6,20930,2015,16,1.67,flagged
2025-06-01 19:22:26,124.115.177.70,4.29.4.74,11042,80,6,1583,652,2,1.83,allow
2025-06-01 19:02:08,49.134.86.37,39.113.104.228,65404,443,6,1841,7443,18,0.59,allow
2025-06-01 18:08:53,120.52.193.122,29.146.209.61,55006,25,6,542,8076,32,1.06,allow
2025-06-01 10:27:09,15.225.146.131,225.117.62.207,39711,443,6,1156,9326,48,1.57,allow
2025-06-01 23:19:49,129.122.61.146,125.177.120.205,39264,80,6,1879,4861,24,1.91,allow
2025-06-01 10:00:02,102.111.3.23,236.131.71.156,32124,25,17,1961,8922,2,1.46,allow
2025-06-01 12:43:19,244.42.138.51,88.59.243.167,25423,27636,6,31872,8477,1,2.82,flagged
2025-06-01 03:13:36,58.185.24.43,127.50.197.35,2226,443,6,790,338,0,1.6,flagged
2025-06-01 04:03:09,159.12.162.118,113.216.136.39,41452,53,6,723,7232,64,0.64,allow
2025-06-01 13:32:37,40.65.59.253,172.194.78.187,13404,21,17,348,9481,64,1.85,allow
2025-06-01 09:08:13,189.49.126.105,87.97.123.195,28184,53,17,1622,3399,18,1.86,allow
2025-06-01 16:57:28,51.55.98.110,196.112.59.89,39653,443,6,1300,4594,1,0.52,allow
2025-06-01 08:10:39,98.160.9.212,130.145.71.194,18259,25,17,1329,6992,2,0.77,allow
2025-06-01 11:00:39,77.196.81.152,103.105.68.233,48752,80,6,663,2535,64,0.82,allow
2025-06-01 17:35:45,101.149.68.127,126.26.21.181,46889,25,17,1666,4447,48,1.41,allow
2025-06-01 05:05:38,223.253.59.154,50.83.98.58,44873,2512,6,5689,5728,1,1.96,flagged
2025-06-01 00:11:52,54.90.166.138,223.208.201.223,61671,53,6,994,7407,32,0.77,flagged
2025-06-01 05:04:37,32.163.243.249,56.16.132.54,14679,25,6,1625,9056,2,0.33,allow
2025-06-01 10:49:26,85.158.77.250,103.45.151.235,18844,4606,6,8775,351,0,2.5,flagged
2025-06-01 15:41:24,56.251.126.44,59.32.233.178,41101,25,17,346,8842,2,0.48,allow
2025-06-01 16:26:39,95.214.213.202,177.70.90.140,4304,443,6,1925,3484,0,0.84,allow
2025-06-01 21:08:59,175.7.236.221,188.155.102.29,58392,22,6,918,9397,1,1.87,allow
2025-06-01 13:37:08,69.220.251.199,193.99.69.25,28702,53,6,1355,8554,24,0.49,allow
2025-06-01 16:27:11,94.143.228.166,62.167.249.191,57720,47929,6,10271,6203,64,0.84,flagged
2025-06-01 22:17:30,110.7.99.64,137.182.123.87,16184,53,6,1897,4763,16,1.62,allow
2025-06-01 17:43:16,251.184.142.8,11.1.161.3,60342,33591,17,19179,8093,24,1.82,flagged
2025-06-01 05:26:28,54.233.170.152,188.153.213.77,8141,21,17,200,9855,1,0.15,flagged
2025-06-01 09:20:53,188.236.70.140,17.79.123.104,47948,80,6,1242,6240,2,0.92,allow
2025-06-01 04:03:39,4.88.40.57,175.255.27.78,48193,443,6,1643,2166,32,0.13,flagged
2025-06-01 08:39:11,138.75.167.217,139.224.59.135,4908,53,17,223,658,1,0.27,allow
2025-06-01 09:06:35,161.59.203.106,76.19.202.188,13562,21,6,1743,8425,24,1.73,allow
2025-06-01 18:13:25,234.31.146.250,162.76.254.162,62388,80,6,134,3977,24,1.83,allow
2025-06-01 03:30:42,229.145.58.253,120.11.157.221,37654,22,6,298,848,32,1.2,flagged
2025-06-01 10:21:11,74.11.91.80,91.26.222.23,9392,63522,17,5704,971,48,0.31,flagged
2025-06-01 05:31:22,29.112.216.176,215.84.132.54,12664,443,6,443,2331,2,1.92,allow
2025-06-01 09:26:31,239.159.142.54,116.80.166.147,39184,25,17,193,7243,24,1.94,allow
2025-06-01 17:07:53,254.224.140.85,120.165.55.104,38805,80,6,118,720,2,1.3,allow
2025-06-01 06:37:02,157.202.87.41,18.34.8.174,62272,21,6,366,8232,0,0.56,allow
2025-06-01 12:09:46,189.203.88.248,5.209.162.54,41698,443,6,1027,5382,2,0.14,allow
2025-06-01 00:27:01,21.41.52.182,79.214.160.196,17339,49583,17,9768,1931,48,1.66,flagged
2025-06-01 16:42:51,208.235.148.195,252.20.28.195,37326,80,6,914,4230,2,1.43,allow
2025-06-01 08:31:41,148.57.91.26,72.80.14.180,13416,21,17,1258,6456,16,1.16,allow
2025-06-01 17:56:09,219.19.114.40,255.180.89.205,59139,53,6,109,6578,1,0.46,allow
2025-06-01 22:40:58,189.196.234.254,86.100.211.201,3613,25,6,1379,9810,48,0.65,allow
2025-06-01 19:16:18,61.243.241.21,10.153.118.154,2621,62654,6,6194,1158,0,0.83,flagged
2025-06-01 08:40:26,165.219.113.80,89.77.178.245,21268,22,6,680,7331,1,0.83,allow
2025-06-01 13:48:44,150.105.167.101,25.248.160.126,19205,25,6,193,8334,64,0.86,allow
2025-06-01 19:57:21,229.21.63.171,216.165.172.16,10855,22,6,1340,3418,48,0.25,allow
2025-06-01 12:31:40,5.148.162.12,225.166.233.27,18721,443,6,1885,4669,0,0.77,allow
2025-06-01 05:58:47,5.247.164.171,220.34.4.227,60206,60128,17,33963,4556,2,2.47,flagged
2025-06-01 19:47:16,181.132.111.152,65.248.112.207,20406,53,17,496,7861,2,0.82,allow
2025-06-01 04:41:39,73.254.144.108,57.99.147.129,41298,37820,6,13347,9331,32,1.21,flagged
2025-06-01 01:43:40,99.5.51.243,166.8.86.126,54322,80,6,186,2563,2,0.17,allow
2025-06-01 00:57:39,60.129.166.185,42.208.103.104,22199,22,6,779,576,1,1.83,allow
2025-06-01 21:24:20,11.3.155.238,146.190.115.200,61425,21,17,1141,2864,18,1.75,allow
2025-06-01 18:11:57,157.68.138.91,190.184.253.114,61207,58378,17,4601,884,18,0.96,flagged
2025-06-01 22:29:55,12.54.209.18,66.186.177.48,43249,18157,6,43491,253,2,1.4,flagged
2025-06-01 10:14:08,105.18.13.205,169.10.141.77,58166,22,6,590,2718,24,0.76,allow
2025-06-01 03:21:15,97.186.136.206,170.67.160.54,6652,21,17,198,8092,1,1.31,allow
2025-06-01 16:44:13,204.118.67.110,27.222.153.112,35453,22,6,1889,247,64,1.88,allow
2025-06-01 10:32:34,113.27.83.208,152.233.90.128,32185,34457,6,33331,6168,48,2.13,flagged
2025-06-01 03:49:30,183.150.153.27,56.163.92.254,2207,54244,6,46260,4594,18,0.47,flagged
2025-06-01 10:01:51,22.124.231.8,31.161.75.16,34990,25,17,643,1936,24,0.95,allow
